field_index,ra0_deg,dec0_deg,target_name,n_target_names,Nvisits,field_mjd_min,field_mjd_max,field_span_days,field_span_years,ebv_mw,R_u_mw,A_u_mw,R_g_mw,A_g_mw,R_r_mw,A_r_mw,R_i_mw,A_i_mw,R_z_mw,A_z_mw,R_y_mw,A_y_mw
3079,329.87578321697134,-40.814727231714905,lowdust,1,741,61209.43681212571,64854.43705669357,3645.000244567862,9.979466788686823,0.014421106316149235,4.757217815396922,0.06860434388491822,3.6605664439892616,0.052789417866097484,2.70136780871597,0.03895671236851609,2.0536599130965882,0.029616047943979696,1.5900964472616756,0.02293094991889181,1.3077049588254708,0.018858552241377672
3080,240.64018247593052,-56.70442689291837,bulgy,1,749,61213.04545008521,64851.01648739451,3637.971037309304,9.960221868061065,0.8547981381416321,4.757217815396922,4.066460931335492,3.6605664439892616,3.129045380865756,2.70136780871597,2.309124173326152,2.0536599130965882,1.7554646700910697,1.5900964472616756,1.3592114825849042,1.3077049588254708,1.117823764042592
3081,326.94843442593304,-31.001937650352474,lowdust,1,771,61209.442525381426,64854.43939732089,3644.9968719394674,9.979457554933518,0.028114836663007736,4.757217815396922,0.13374840185023495,3.6605664439892616,0.10291622766684515,2.70136780871597,0.07594851470875662,2.0536599130965882,0.05773831301807724,1.5900964472616756,0.044705301893190906,1.3077049588254708,0.03676591132078337
3082,41.55237420913728,-64.4161697218411,lowdust,1,716,61221.43059426522,64860.43244230059,3639.0018480353683,9.963044074018804,0.02984597347676754,4.757217815396922,0.14198379674154257,3.6605664439892616,0.10925316899724877,2.70136780871597,0.0806249519699305,2.0536599130965882,0.0612934792965815,1.5900964472616756,0.04745797639047427,1.3077049588254708,0.039029727516542385
3083,207.57767867709018,-7.346865552325886,lowdust,1,773,61218.06140695273,64854.14241699359,3636.0810100408635,9.955047255416464,0.029917746782302856,4.757217815396922,0.1423252379893051,3.6605664439892616,0.10951589995106555,2.70136780871597,0.08081883806702873,2.0536599130965882,0.061440877256989816,1.5900964472616756,0.0475721028686142,1.3077049588254708,0.03912358582410222
3084,113.11486654836769,-2.3931484360436106,lowdust,1,713,61339.360693374,64805.98279155029,3466.622098176289,9.491094040181489,0.08915407210588455,4.757217815396922,0.4241253401372958,3.6605664439892616,0.3263544046958,2.70136780871597,0.24083794040277895,2.0536599130965882,0.18309214397317783,1.5900964472616756,0.14176357331447828,1.3077049588254708,0.11658722219234881
3085,35.98266114034899,-12.073298110627249,lowdust,1,755,61291.34789618391,64839.436160864265,3548.0882646803584,9.714136248269291,0.02108348347246647,4.757217815396922,0.10029872318584405,3.6605664439892616,0.07717749212171295,2.70136780871597,0.05695424354811612,2.0536599130965882,0.043298304835838845,1.5900964472616756,0.03352477216546919,1.3077049588254708,0.027570975886259258
3086,0.15128863279343419,-53.22535810543742,lowdust,1,688,61208.43900181753,64860.43826071675,3651.9992588992172,9.998629045583073,0.014749759808182716,4.757217815396922,0.0701678201323123,3.6605664439892616,0.05399247581073514,2.70136780871597,0.03984452633211743,2.0536599130965882,0.03029099044586807,1.5900964472616756,0.02345354066895439,1.3077049588254708,0.019288334042645162
3087,19.034952662824264,-64.4864853197548,"lowdust, GW_case_D_E_383",1,786,61221.376631988205,64854.44284561789,3633.0662136296814,9.946793192689066,0.02213631197810173,4.757217815396922,0.10530725770940984,3.6605664439892616,0.08103144082071674,2.70136780871597,0.05979832058133775,2.0536599130965882,0.04546045653322737,1.5900964472616756,0.035198871031855636,1.3077049588254708,0.028947764943871298
3088,285.3553392718336,1.087991121056889,dusty_plane,1,232,61218.17048071211,64843.39332496468,3625.2228442525666,9.925319217666164,5.961702346801758,4.757217815396922,28.36111661429896,3.6605664439892616,21.823207559754547,2.70136780871597,16.10475080479672,2.0536599130965882,12.243309123440625,1.5900964472616756,9.47968172128107,1.3077049588254708,7.796147721954105
3089,240.60251091711822,1.1936578050405355,lowdust,1,677,61209.164457416606,64854.24189346309,3645.0774360464857,9.979678127437332,0.1272072196006775,4.757217815396922,0.6051524513314516,3.6605664439892616,0.4656504795034131,2.70136780871597,0.34363348806553334,2.0536599130965882,0.26124036755038593,1.5900964472616756,0.20227174795307307,1.3077049588254708,0.16634951187020658
3090,351.50856357360595,-4.778284525515942,lowdust,1,677,61219.33612644254,64856.30885256313,3636.9727261205917,9.957488640987247,0.045174192637205124,4.757217815396922,0.2149034740098847,3.6605664439892616,0.16536313370205985,2.70136780871597,0.12203210977487991,2.0536599130965882,0.0927724285255312,1.5900964472616756,0.07183132322033442,1.3077049588254708,0.05907451572261021
3091,205.68734492976117,6.368582997561869,lowdust,1,724,61218.03352223257,64853.20129665379,3635.167774421221,9.95254695255639,0.02258741296827793,4.757217815396922,0.10745324337641925,3.6605664439892616,0.08268272596820608,2.70136780871597,0.06101691027467964,2.0536599130965882,0.046386864553510404,1.5900964472616756,0.035916165113691036,1.3077049588254708,0.029537671945655798
3092,201.67702045378982,11.93730293607489,lowdust,1,693,61217.96854266638,64852.113222608656,3634.1446799422774,9.949745872531903,0.026234885677695274,4.757217815396922,0.12480506553083352,3.6605664439892616,0.0960345421736658,2.70136780871597,0.07087007563506967,2.0536599130965882,0.053877533040954606,1.5900964472616756,0.041715998510419475,1.3077049588254708,0.03430749009494143
3093,190.04231266810433,-25.407236287685098,lowdust,1,743,61219.01733257525,64854.11468076943,3635.0973481941837,9.95235413605526,0.09568070620298386,4.757217815396922,0.4551739601385936,3.6605664439892616,0.3502455824638379,2.70136780871597,0.25846877965195103,2.0536599130965882,0.19649563078584,1.5900964472616756,0.1521415510048528,1.3077049588254708,0.12512213396556496
3094,22.918916756278133,-44.52799786712168,lowdust,1,691,61221.40443646411,64854.427665095725,3633.023228631617,9.94667550617828,0.014542308636009693,4.757217815396922,0.06918092972022583,3.6605664439892616,0.05323308701111233,2.70136780871597,0.03928412441372883,2.0536599130965882,0.02986495628965143,1.5900964472616756,0.0231236732971018,1.3077049588254708,0.019017049116080344
3095,204.21385501805972,-66.21121059894779,bulgy,1,707,61209.03170886543,64848.01584212714,3638.9841332617143,9.962995573611812,0.7873778939247131,4.757217815396922,3.7457281444283534,3.6605664439892616,2.882249097239741,2.70136780871597,2.1269972959427976,2.0536599130965882,1.617006417211601,1.5900964472616756,1.2520067917820668,1.3077049588254708,1.029657976354903
3096,198.5978672967288,-34.574326606272095,lowdust,1,780,61219.068563409164,64854.10556544299,3635.0370020338232,9.952188917272617,0.05700612813234329,4.757217815396922,0.27119056833798316,3.6605664439892616,0.20867471974300808,2.70136780871597,0.15399451943625,2.0536599130965882,0.1170712001462411,1.5900964472616756,0.09064524181538293,1.3077049588254708,0.0745471964421055
3097,266.2381058283337,-14.486828180468837,bulgy,1,660,61210.20012089963,64856.2861598652,3646.086038965572,9.982439531733256,0.5410996079444885,4.757217815396922,2.574128694817811,3.6605664439892616,1.98073106769734,2.70136780871597,1.4617090622100735,2.0536599130965882,1.1112345738278764,1.5900964472616756,0.8604005642072168,1.3077049588254708,0.7075986405275257
3098,103.09145969239245,2.086932747787886,nes,1,333,61362.30944232185,64842.95914181121,3480.6496994893605,9.529499519478058,1.0216618776321411,4.757217815396922,4.860268085583492,3.6605664439892616,3.739861186363279,2.70136780871597,2.7598845076277807,2.0536599130965882,2.09814604283212,1.5900964472616756,1.6245409219255604,1.3077049588254708,1.3360323036224924
3099,136.13469807324856,1.0213604696498348,lowdust,1,692,61397.22214507373,64825.01333103224,3427.7911859585147,9.384780796600998,0.03710378333926201,4.757217815396922,0.17651077912016475,3.6605664439892616,0.13582086423675033,2.70136780871597,0.10023096589425433,2.0536599130965882,0.07619855246806345,1.5900964472616756,0.05899859406772747,1.3077049588254708,0.04852080146393881
3100,250.69938361590343,-36.863352272772275,bulgy,1,791,61209.216393340015,64856.23263242853,3647.016239088516,9.98498628087205,0.898074209690094,4.757217815396922,4.272334629886227,3.6605664439892616,3.2874603162037337,2.70136780871597,2.426028759894856,2.0536599130965882,1.8443390034264455,1.5900964472616756,1.4280246102055556,1.3077049588254708,1.1744160974050015
3101,134.66859056575615,-1.1357647733387275,lowdust,1,714,61397.22128777515,64825.01461672008,3427.7933289449284,9.384786663778039,0.02549903467297554,4.757217815396922,0.12130446202170307,3.6605664439892616,0.09334091067801295,2.70136780871597,0.06888227141890847,2.0536599130965882,0.05236634533054984,1.5900964472616756,0.040545924442100686,1.3077049588254708,0.03334521408711273
3102,310.8291653768155,-58.971947772396085,lowdust,1,744,61208.30156091678,64853.240477717176,3644.938916800398,9.979298882410399,0.0697752982378006,4.757217815396922,0.3319362918514985,3.6605664439892616,0.2554171153486359,2.70136780871597,0.1884887445031507,2.0536599130965882,0.1432947329153301,1.5900964472616756,0.11094945383455058,1.3077049588254708,0.09124550350909798
3103,48.06245545417703,-54.532766045259834,lowdust,1,682,61221.44462497146,64853.43781763735,3631.99319266589,9.943855421398741,0.011098677292466164,4.757217815396922,0.05279882534306131,3.6605664439892616,0.04062744566946723,2.70136780871597,0.029981609557195015,2.0536599130965882,0.02279290864393314,1.5900964472616756,0.01764796733205428,1.3077049588254708,0.014513795331761652
3104,35.49589691568738,-4.735637186183427,"ddf_xmm_lss, lowdust",1,20210,61236.32559105741,64843.434547134784,3607.108956077376,9.875726094667696,0.025599699467420578,4.757217815396922,0.12178334637522027,3.6605664439892616,0.09370940084664954,2.70136780871597,0.06915420405409331,2.0536599130965882,0.05257307658356172,1.5900964472616756,0.04070599117411207,1.3077049588254708,0.033476853937987654
3105,186.3035919170536,-15.863064471920701,lowdust,1,693,61217.9807935598,64854.04905020198,3636.068256642182,9.955012338513844,0.05900375172495842,4.757217815396922,0.2806936988812291,3.6605664439892616,0.2159871536338563,2.70136780871597,0.15939083550327207,2.0536599130965882,0.12117363963985078,1.5900964472616756,0.09382165599296635,1.3077049588254708,0.07715949872003505
3106,235.88705655472762,13.827696909263999,lowdust,1,714,61209.123808783,64854.25390929616,3645.130100513161,9.979822314888873,0.04431277513504028,4.757217815396922,0.2108055233220914,3.6605664439892616,0.16220985769937019,2.70136780871597,0.1197051042646673,2.0536599130965882,0.09100336993289548,1.5900964472616756,0.07046158631053308,1.3077049588254708,0.0579480357834102
3107,203.37458980483353,-3.6025348852646357,lowdust,1,711,61218.05749733051,64854.05882158871,3636.001324258199,9.954829087633673,0.036796074360609055,4.757217815396922,0.1750469404849593,3.6605664439892616,0.13469447507497914,2.70136780871597,0.09939973076486837,2.0536599130965882,0.07556662287370398,1.5900964472616756,0.05850930711398089,1.3077049588254708,0.048118408906679226
3108,203.85503638620202,-60.22852127787538,"bulgy, dusty_plane",1,592,61209.0330037294,64847.04971058136,3638.016706851966,9.96034690445439,1.565846562385559,4.757217815396922,7.4490731627586095,3.6605664439892616,5.731885382704515,2.70136780871597,4.229927497016912,2.0536599130965882,3.215716315231319,1.5900964472616756,2.489847055806185,1.3077049588254708,2.0476653143914123
3109,84.18320161359303,-2.143089937285885,"bulgy, dusty_plane",1,443,61336.32698701884,64773.03953128565,3436.712544266811,9.409206144467655,0.11962495744228363,4.757217815396922,0.5690819787105303,3.6605664439892616,0.43789510507686696,2.70136780871597,0.3231510091536029,2.0536599130965882,0.24566897970510326,1.5900964472616756,0.19021521983280434,1.3077049588254708,0.15643415004656022
3110,343.4708114811963,-20.76626862162129,lowdust,1,689,61219.30533904835,64856.30500224403,3636.999663195682,9.957562390679485,0.028174225240945816,4.757217815396922,0.13403092625123308,3.6605664439892616,0.10313362350240152,2.70136780871597,0.07610894510140397,2.0536599130965882,0.05786027695988449,1.5900964472616756,0.04479973545997817,1.3077049588254708,0.03684357405865059
3111,295.1631581756588,-14.235235229463413,lowdust,1,727,61210.29070615048,64851.19109846856,3640.900392318079,9.968242004977629,0.1701534539461136,4.757217815396922,0.8094570424637713,3.6605664439892616,0.6228580238440156,2.70136780871597,0.4596470630318666,2.0536599130965882,0.34943732744406,1.5900964472616756,0.27056040260901837,1.3077049588254708,0.2225105154866141
3112,78.4123809373515,-33.26175942302994,lowdust,1,731,61315.320485007316,64789.98727829456,3474.666793287244,9.513119215023256,0.021614128723740578,4.757217815396922,0.10282311822886102,3.6605664439892616,0.0791199543221892,2.70136780871597,0.05838771154775599,2.0536599130965882,0.04438806971645555,1.5900964472616756,0.03436854929427643,1.3077049588254708,0.028264903312727598
3113,140.2788360588905,-27.329647640634356,lowdust,1,673,61299.39459932293,64834.96699946088,3535.5724001379494,9.679869678680218,0.11835987865924835,4.757217815396922,0.5630637233859942,3.6605664439892616,0.43326420013468525,2.70136780871597,0.31973356605362185,2.0536599130965882,0.2430709381214747,1.5900964472616756,0.18820362255439382,1.3077049588254708,0.15477980024868007
3114,223.17817345283385,-20.183057148485386,lowdust,1,694,61209.10798296667,64854.15527428601,3645.047291319337,9.97959559567238,0.10361301153898239,4.757217815396922,0.4929096644001739,3.6605664439892616,0.3792823132002711,2.70136780871597,0.2798968539355234,2.0536599130965882,0.21278588827282238,1.5900964472616756,0.1647546815382189,1.3077049588254708,0.13549524898836798
3115,100.87475335191125,0.7160317826644578,"nes, dusty_plane, GW_case_D_E_278",1,306,61267.41852298092,64842.959392401346,3575.5408694204234,9.789297383765705,0.8777011632919312,4.757217815396922,4.175415610606978,3.6605664439892616,3.2128834261967825,2.70136780871597,2.370993668189382,2.0536599130965882,1.8024996947308818,1.5900964472616756,1.3956295015079396,1.3077049588254708,1.1477741636037426
3116,307.48434607105423,-33.82462467999716,lowdust,1,755,61209.38881542405,64852.29017712479,3642.901361700744,9.973720360576985,0.04966087266802788,4.757217815396922,0.2362475881845003,3.6605664439892616,0.18178692406780633,2.70136780871597,0.13415228277815328,2.0536599130965882,0.10198654344772287,1.5900964472616756,0.07896557719734558,1.3077049588254708,0.06494176944758034
3117,98.78751116545874,-52.351754363486954,lowdust,1,825,61313.39417034365,64815.96213813097,3502.5679677873195,9.589508467590196,0.0575546994805336,4.757217815396922,0.27380024172861045,3.6605664439892616,0.21068280161232747,2.70136780871597,0.15547641241703522,2.0536599130965882,0.11819777913349289,1.5900964472616756,0.09151752316720989,1.3077049588254708,0.07526456591440353
3118,169.4637360918844,-31.63698203609384,lowdust,1,761,61335.36177235928,64852.058126981545,3516.6963546222614,9.628189882607149,0.07037129998207092,4.757217815396922,0.3347716019673489,3.6605664439892616,0.2575988193342709,2.70136780871597,0.19009876442906112,2.0536599130965882,0.1445187178056737,1.5900964472616756,0.11189715409067659,1.3077049588254708,0.09202489794554891
3119,89.90046354813917,-52.041447853524716,lowdust,1,733,61313.393719887805,64770.01176296111,3456.6180430733075,9.463704430043279,0.05322510749101639,4.757217815396922,0.25320342958267933,3.6605664439892616,0.19483404245933605,2.70136780871597,0.1437805919916789,2.0536599130965882,0.10930626962455728,1.5900964472616756,0.08463305432658595,1.3077049588254708,0.06960273700002084
3120,64.45020363124894,-57.39728998542257,lowdust,1,738,61301.39067326822,64802.9847238091,3501.59405054088,9.58684202749043,0.013621771708130836,4.757217815396922,0.06480173504718978,3.6605664439892616,0.04986340042246602,2.70136780871597,0.03679741559002259,2.0536599130965882,0.02797448650234154,1.5900964472616756,0.02165993079850845,1.3077049588254708,0.0178132584107112
3121,78.00112950239586,-63.29022876098566,"lowdust, LMC_SMC",1,779,61313.382455080304,64792.106382845814,3478.72392776551,9.524227043848077,0.03149404004216194,4.757217815396922,0.14982400836739682,3.6605664439892616,0.11528602616399215,2.70136780871597,0.08507698593630802,2.0536599130965882,0.06467804753604676,1.5900964472616756,0.05007856118095866,1.3077049588254708,0.04118491233658311
3122,144.68592270069024,-12.588538212819909,lowdust,1,795,61315.38158960827,64822.007797220496,3506.6262076122293,9.600619322689198,0.0395490899682045,4.757217815396922,0.18814363537947815,3.6605664439892616,0.14477207162792172,2.70136780871597,0.10683663850411934,2.0536599130965882,0.081220380667152,1.5900964472616756,0.06288686745087435,1.3077049588254708,0.051718541068455706
3123,350.0587108941496,-30.494265902641004,lowdust,1,759,61219.302755997625,64854.35074229408,3635.0479862964567,9.952218990544713,0.015686510130763054,4.757217815396922,0.0746241454554703,3.6605664439892616,0.057421512607968836,2.70136780871597,0.04237503349834026,2.0536599130965882,0.03221475703193161,1.5900964472616756,0.024943064028860616,1.3077049588254708,0.02051332708466483
3124,195.56529263038524,-35.758009503357954,lowdust,1,794,61220.05490599231,64854.097650955235,3634.042744962928,9.949466789768454,0.057079996913671494,4.757217815396922,0.27154197822051934,3.6605664439892616,0.2089451213251965,2.70136780871597,0.1541940661841991,2.0536599130965882,0.11722290150128413,1.5900964472616756,0.09076270030213646,1.3077049588254708,0.07464379501375078
3125,63.1789584707939,-47.74645869855587,"lowdust, ddf_edfs_b",1,15928,61261.29273843559,64776.017438904004,3514.7247004684104,9.622791787730076,0.014568286947906017,4.757217815396922,0.06930451420839295,3.6605664439892616,0.0533281823479115,2.70136780871597,0.039354301389210346,2.0536599130965882,0.029918306907402832,1.5900964472616756,0.023164981318553997,1.3077049588254708,0.01905102108336908
3126,215.2472908688072,-57.82008292036941,bulgy,1,675,61213.027276427965,64848.01451670595,3634.9872402779874,9.952052677010233,1.6021753549575806,4.757217815396922,7.62189714199409,3.6605664439892616,5.864869341744304,2.70136780871597,4.328064927800491,2.0536599130965882,3.2903233002276804,1.5900964472616756,2.547613339808263,1.3077049588254708,2.0951726565859867
3127,286.3562232526266,-11.393229672022132,bulgy,1,641,61210.31140140969,64849.24837907883,3638.9369776691456,9.96286646863558,0.36112990975379944,4.757217815396922,1.7179736403534573,3.6605664439892616,1.3219400295656285,2.70136780871597,0.9755447129734172,2.0536599130965882,0.7416380190815665,1.5900964472616756,0.574231386499446,1.3077049588254708,0.4722513737652383
3128,0.0458651508843515,-47.503365250846635,lowdust,1,700,61208.44030747344,64860.437806026115,3651.9974985526787,9.998624226016917,0.013289331458508968,4.757217815396922,0.06322024436913364,3.6605664439892616,0.0486464808000688,2.70136780871597,0.03589937220137258,2.0536599130965882,0.027291767288193283,1.5900964472616756,0.021131318738657933,1.3077049588254708,0.017378524647767506
3129,171.5864680438118,-16.528800989806022,lowdust,1,780,61220.01197539661,64853.05364231265,3633.0416669160404,9.946725987449803,0.041090480983257294,4.757217815396922,0.19547636817678005,3.6605664439892616,0.15041443585469053,2.70136780871597,0.111000502572827,2.0536599130965882,0.08438587360517319,1.5900964472616756,0.06533782782775087,1.3077049588254708,0.05373422574232927
3130,147.35242593262487,10.568284435763738,lowdust,1,697,61226.9552795437,64849.01259001909,3622.057310475393,9.916652458522636,0.027185659855604172,4.757217815396922,0.1293281053884011,3.6605664439892616,0.09951491422513059,2.70136780871597,0.07343846639263116,2.0536599130965882,0.05583009985653347,1.5900964472616756,0.04322782115286055,1.3077049588254708,0.035550822202116104
3131,141.9823316537138,6.22394202179929,lowdust,1,726,61222.95491580854,64849.01727651738,3626.0623607088346,9.927617688456769,0.057814355939626694,4.757217815396922,0.275035484061691,3.6605664439892616,0.21163329133344874,2.70136780871597,0.15617784001695448,2.0536599130965882,0.11873102519470898,1.5900964472616756,0.09193040198032236,1.3077049588254708,0.07560411995355064
3132,39.74431853540409,-3.1058330983454185,lowdust,1,762,61291.35210113984,64851.43795400759,3560.085852867749,9.746983854531825,0.027000881731510162,4.757217815396922,0.12844907560456545,3.6605664439892616,0.09883852162448876,2.70136780871597,0.07293931271644867,2.0536599130965882,0.055450628430264416,1.5900964472616756,0.04293400611420699,1.3077049588254708,0.035309186932955906
3133,86.76235357634502,-10.660913379503258,"lowdust, dusty_plane",1,382,61336.32350341521,64834.96277617877,3498.639272763561,9.578752286827,0.9234815835952759,4.757217815396922,4.393203041670408,3.6605664439892616,3.380465696550931,2.70136780871597,2.494663421866324,2.0536599130965882,1.8965171087125738,1.5900964472616756,1.4684247851864343,1.3077049588254708,1.2076414462515408
3134,226.7281475548619,11.969447197346122,lowdust,1,698,61209.12766936106,64853.183366205114,3644.0556968440505,9.976880757957701,0.035705991089344025,4.757217815396922,0.16986117692663116,3.6605664439892616,0.13070415283103232,2.70136780871597,0.09645501490705322,2.0536599130965882,0.0733279625575698,1.5900964472616756,0.056775969577122984,1.3077049588254708,0.04669290160731326
3135,305.1149263087452,-53.378767864939704,lowdust,1,728,61208.30260645334,64852.295725772405,3643.993119319064,9.976709430031661,0.04912334308028221,4.757217815396922,0.23369044285337365,3.6605664439892616,0.17981926129625314,2.70136780871597,0.13270021765358478,2.0536599130965882,0.10088264048126626,1.5900964472616756,0.07811085330957317,1.3077049588254708,0.06423883934016993
3136,136.77446498091913,-8.860372191287201,lowdust,1,767,61372.33014639028,64821.96635419166,3449.636207801377,9.444589206848397,0.055478181689977646,4.757217815396922,0.263921794301389,3.6605664439892616,0.20308157026787163,2.70136780871597,0.14986697410340136,2.0536599130965882,0.11393331778819622,1.5900964472616756,0.0882156596057712,1.3077049588254708,0.0725490933026042
3137,189.09272954781807,-69.2024669154545,bulgy,1,660,61209.02489614533,64848.01754693149,3638.99265078616,9.96301889332282,0.27388083934783936,4.757217815396922,1.3029108082414038,3.6605664439892616,1.0025590101683146,2.70136780871597,0.7398528828383635,2.0536599130965882,0.5624581007339045,1.5900964472616756,0.4354969496200451,1.3077049588254708,0.3581553317424516
3138,179.57932479897556,-1.8388547704356308,lowdust,1,757,61219.00768157861,64853.04676793997,3634.0390863613648,9.949456773063284,0.030670328065752983,4.757217815396922,0.14590543107846832,3.6605664439892616,0.11227077374363745,2.70136780871597,0.08285183691958305,2.0536599130965882,0.06298642327015812,1.5900964472616756,0.04876877969370388,1.3077049588254708,0.040107740100389186
3139,320.66486748972414,-42.47215288065263,lowdust,1,751,61209.38657480027,64854.29827299788,3644.9116981976113,9.979224361937334,0.031819455325603485,4.757217815396922,0.15137207975118738,3.6605664439892616,0.11647723043091952,2.70136780871597,0.08595605230746119,2.0536599130965882,0.06534633985875962,1.5900964472616756,0.05059600286704371,1.3077049588254708,0.04161045951641721
3140,59.38488836769645,-49.02811515978841,"ddf_edfs_a, lowdust",1,16106,61261.24789154927,64776.01642660396,3514.768535054689,9.622911800286623,0.006605096627026796,4.757217815396922,0.03142188334651,3.6605664439892616,0.024178395072200945,2.70136780871597,0.017842795401708623,2.0536599130965882,0.013564622165054418,1.5900964472616756,0.010502740680455386,1.3077049588254708,0.008637517612684333
3141,211.71771761536036,7.375077298710862,lowdust,1,678,61209.063281762305,64853.20172844339,3644.138446681085,9.977107314664162,0.02449079044163227,4.757217815396922,0.1165080246020857,3.6605664439892616,0.08965016567741203,2.70136780871597,0.06615863290903419,2.0536599130965882,0.050295754570029286,1.5900964472616756,0.038942718871869675,1.3077049588254708,0.03202672810607796
3142,316.49638031450843,-39.18266768794939,lowdust,1,788,61209.38703748401,64853.28665354942,3643.899616065406,9.976453432075033,0.03650277853012085,4.757217815396922,0.1736516683349792,3.6605664439892616,0.13362084619973205,2.70136780871597,0.09860743084995692,2.0536599130965882,0.07496429298395199,1.5900964472616756,0.05804293845592493,1.3077049588254708,0.04773486449474697
3143,89.66299190366261,-24.60672740360625,lowdust,1,657,61320.382940670985,64798.982953723884,3478.600013052899,9.523887783854617,0.04188617318868637,4.757217815396922,0.1992616493120197,3.6605664439892616,0.15332712004162802,2.70136780871597,0.11314995988221932,2.0536599130965882,0.0860199547906263,1.5900964472616756,0.06660305517671745,1.3077049588254708,0.054774756385067645
3144,140.39319774537748,-3.049917183220207,lowdust,1,689,61397.25171678812,64849.95728420483,3452.705567416706,9.452992655487217,0.03437808156013489,4.757217815396922,0.1635440220570421,3.6605664439892616,0.12584325176775576,2.70136780871597,0.09286784285196048,2.0536599130965882,0.07060088798921403,1.5900964472616756,0.054664465352442605,1.3077049588254708,0.04495638773109487
3145,275.58960678756563,12.197313686339951,"lowdust, dusty_plane",1,445,61210.219194310346,64852.24786335805,3642.0286690477005,9.971331058309927,0.22379718720912933,4.757217815396922,1.0646519660269902,3.6605664439892616,0.8192244737569216,2.70136780871597,0.6045585172079234,2.0536599130965882,0.4596033120351614,1.5900964472616756,0.3558591122883927,1.3077049588254708,0.29266069148457063
3146,184.6596147363876,-20.024050257232954,lowdust,1,745,61219.01027389461,64853.057116042146,3634.046842147538,9.949478007248564,0.050429362803697586,4.757217815396922,0.23990346314886504,3.6605664439892616,0.1846000332709756,2.70136780871597,0.1362282572919672,2.0536599130965882,0.1035647608329579,1.5900964472616756,0.08018755063182963,1.3077049588254708,0.06594672780880408
3147,129.52108719766096,12.302046857650115,lowdust,1,722,61370.32087998411,64829.02257165192,3458.7016916678112,9.469409148987847,0.0344073586165905,4.757217815396922,0.16368329939159512,3.6605664439892616,0.12595042237819595,2.70136780871597,0.09294693094980364,2.0536599130965882,0.07066101310643039,1.5900964472616756,0.05471101869589896,1.3077049588254708,0.044994673483001686
3148,228.8913835318633,-4.407743040212808,lowdust,1,700,61209.077243527485,64853.154991941854,3644.077748414369,9.976941131866855,0.09194163233041763,4.757217815396922,0.4373863712989364,3.6605664439892616,0.336558454114325,2.70136780871597,0.24836816585818966,2.0536599130965882,0.18881684466164395,1.5900964472616756,0.1461960629240363,1.3077049588254708,0.12023252852099536
3149,269.9090504667839,-62.391810196705215,lowdust,1,753,61208.21658799463,64852.20876401093,3643.992176016298,9.97670684740944,0.10397529602050781,4.757217815396922,0.49463313058992847,3.6605664439892616,0.3806084796165211,2.70136780871597,0.2808755175715135,2.0536599130965882,0.2135298973896681,1.5900964472616756,0.16533074880519052,1.3077049588254708,0.13596901020136432
3150,269.0095759304952,-34.59284724961317,bulgy,1,699,61209.2808338023,64856.28257303541,3647.0017392331065,9.984946582431503,0.5132845640182495,4.757217815396922,2.4418064723158586,3.6605664439892616,1.878912251262862,2.70136780871597,1.3865703979497108,2.0536599130965882,1.0541119331355384,1.5900964472616756,0.8161719616796766,1.3077049588254708,0.6712247696552347
3151,150.1042003331285,2.28953090768029,"ddf_cosmos, lowdust",1,48551,61234.95814669618,64853.972382218446,3619.0142355222633,9.908320973366909,0.017742877826094627,4.757217815396922,0.08440673449070837,3.6605664439892616,0.06494898319000313,2.70136780871597,0.04793003899339242,2.0536599130965882,0.036437836934420875,1.5900964472616756,0.02821288699547103,1.3077049588254708,0.023202449317018432
3152,35.51107194914445,-38.557647599591895,lowdust,1,714,61226.44282045664,64734.08805236093,3507.6452319042874,9.603409259149315,0.018688257783651352,4.757217815396922,0.08890411286711641,3.6605664439892616,0.06840960933945527,2.70136780871597,0.05048385797774142,2.0536599130965882,0.03837932585590007,1.5900964472616756,0.02971613230729437,1.3077049588254708,0.024438727375489574
3153,155.8824822258508,-2.5500159610941258,lowdust,1,711,61427.26047819655,64852.99870725408,3425.7382290575333,9.379160106933698,0.04567558690905571,4.757217815396922,0.21728871577247028,3.6605664439892616,0.16719852074880454,2.70136780871597,0.12338656012033167,2.0536599130965882,0.093802121842287,1.5900964472616756,0.07262858847068139,1.3077049588254708,0.059730191498235906
3154,91.0762756956877,-22.017328054396746,lowdust,1,708,61320.382940670985,64798.98390450399,3478.600963833007,9.523890386948684,0.050288159400224686,4.757217815396922,0.2392317278022691,3.6605664439892616,0.18408314883044563,2.70136780871597,0.13584681496334436,2.0536599130965882,0.1032747770636528,1.5900964472616756,0.0799630236016261,1.3077049588254708,0.06576207541787954
3155,184.74760658862206,-34.54239486393206,lowdust,1,812,61219.01506234225,64850.0942579994,3631.0791956571484,9.941353033968921,0.06834481656551361,4.757217815396922,0.32513117895549604,3.6605664439892616,0.25018074214032054,2.70136780871597,0.18462448736267642,2.0536599130965882,0.14035701004853496,1.5900964472616756,0.10867485000957411,1.3077049588254708,0.08937485553273933
3156,237.95701506519887,-56.116783104113836,"bulgy, GW_case_B_C_555",1,707,61213.04545008521,64851.01648739451,3637.971037309304,9.960221868061065,1.4780193567276,4.757217815396922,7.031260015326038,3.6605664439892616,5.410388060803647,2.70136780871597,3.992673910923025,2.0536599130965882,3.0353491036922784,1.5900964472616756,2.350193328116544,1.3077049588254708,1.932813242032715
